"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
29035,1,16,1999,2,"PE","M","20","18","Peromyscus","eremicus","Rodent","Control"
31520,11,25,2000,2,"PE","M","20","23","Peromyscus","eremicus","Rodent","Control"
32815,10,13,2001,2,"PE","M","20","31","Peromyscus","eremicus","Rodent","Control"
33032,11,17,2001,2,"PE","F","20","21","Peromyscus","eremicus","Rodent","Control"
33036,11,17,2001,2,"PE","M","19","22","Peromyscus","eremicus","Rodent","Control"
33228,12,15,2001,2,"PE","F","20","20","Peromyscus","eremicus","Rodent","Control"
33231,12,15,2001,2,"PE","M","20","22","Peromyscus","eremicus","Rodent","Control"
33331,1,12,2002,2,"PE","F","21","23","Peromyscus","eremicus","Rodent","Control"
33411,2,9,2002,2,"PE","M","19","25","Peromyscus","eremicus","Rodent","Control"
33953,5,15,2002,2,"PE","F","20","16","Peromyscus","eremicus","Rodent","Control"
33963,5,15,2002,2,"PE","M","20","21","Peromyscus","eremicus","Rodent","Control"
34194,6,15,2002,2,"PE","F","21","25","Peromyscus","eremicus","Rodent","Control"
34426,7,13,2002,2,"PE","F","21","22","Peromyscus","eremicus","Rodent","Control"
35201,12,7,2002,2,"PE","F","21","28","Peromyscus","eremicus","Rodent","Control"
35209,12,7,2002,2,"PE","M","20","21","Peromyscus","eremicus","Rodent","Control"
220,9,13,1977,2,"DS","M","52","","Dipodomys","spectabilis","Rodent","Control"
247,10,16,1977,2,"DS","M","54","","Dipodomys","spectabilis","Rodent","Control"
585,2,18,1978,2,"DS","M","53","157","Dipodomys","spectabilis","Rodent","Control"
657,3,11,1978,2,"DS","M","54","153","Dipodomys","spectabilis","Rodent","Control"
731,4,8,1978,2,"DS","F","47","110","Dipodomys","spectabilis","Rodent","Control"
749,4,8,1978,2,"DS","M","","","Dipodomys","spectabilis","Rodent","Control"
835,5,6,1978,2,"DS","M","53","149","Dipodomys","spectabilis","Rodent","Control"
912,5,19,1978,2,"DS","M","","148","Dipodomys","spectabilis","Rodent","Control"
934,5,19,1978,2,"DS","F","47","114","Dipodomys","spectabilis","Rodent","Control"
993,6,9,1978,2,"DS","M","54","149","Dipodomys","spectabilis","Rodent","Control"
1151,8,5,1978,2,"DS","M","52","165","Dipodomys","spectabilis","Rodent","Control"
1266,9,4,1978,2,"DS","M","53","158","Dipodomys","spectabilis","Rodent","Control"
1365,10,8,1978,2,"DS","M","53","149","Dipodomys","spectabilis","Rodent","Control"
1673,3,31,1979,2,"DS","F","48","82","Dipodomys","spectabilis","Rodent","Control"
1922,7,25,1979,2,"DS","F","50","80","Dipodomys","spectabilis","Rodent","Control"
3008,5,24,1980,2,"DS","F","50","153","Dipodomys","spectabilis","Rodent","Control"
3009,5,24,1980,2,"DS","F","52","105","Dipodomys","spectabilis","Rodent","Control"
3010,5,24,1980,2,"DS","M","52","149","Dipodomys","spectabilis","Rodent","Control"
3034,6,2,1980,2,"DS","M","50","102","Dipodomys","spectabilis","Rodent","Control"
3083,6,23,1980,2,"DS","F","51","90","Dipodomys","spectabilis","Rodent","Control"
3380,10,12,1980,2,"DS","F","53","137","Dipodomys","spectabilis","Rodent","Control"
3457,11,9,1980,2,"DS","M","51","146","Dipodomys","spectabilis","Rodent","Control"
3505,11,9,1980,2,"DS","F","50","131","Dipodomys","spectabilis","Rodent","Control"
3546,12,15,1980,2,"DS","F","51","147","Dipodomys","spectabilis","Rodent","Control"
3778,1,12,1981,2,"DS","F","51","150","Dipodomys","spectabilis","Rodent","Control"
3869,2,1,1981,2,"DS","F","51","136","Dipodomys","spectabilis","Rodent","Control"
3875,2,1,1981,2,"DS","M","48","130","Dipodomys","spectabilis","Rodent","Control"
3958,3,9,1981,2,"DS","M","55","148","Dipodomys","spectabilis","Rodent","Control"
3973,3,9,1981,2,"DS","F","53","159","Dipodomys","spectabilis","Rodent","Control"
3976,3,9,1981,2,"DS","M","51","89","Dipodomys","spectabilis","Rodent","Control"
3977,3,9,1981,2,"DS","M","48","75","Dipodomys","spectabilis","Rodent","Control"
3980,3,9,1981,2,"DS","M","48","77","Dipodomys","spectabilis","Rodent","Control"
4190,4,6,1981,2,"DS","F","","131","Dipodomys","spectabilis","Rodent","Control"
4203,4,6,1981,2,"DS","M","","147","Dipodomys","spectabilis","Rodent","Control"
4216,4,6,1981,2,"DS","M","","86","Dipodomys","spectabilis","Rodent","Control"
4221,4,6,1981,2,"DS","M","","95","Dipodomys","spectabilis","Rodent","Control"
4225,4,6,1981,2,"DS","M","","145","Dipodomys","spectabilis","Rodent","Control"
4230,4,6,1981,2,"DS","F","","130","Dipodomys","spectabilis","Rodent","Control"
4233,4,6,1981,2,"DS","M","","81","Dipodomys","spectabilis","Rodent","Control"
4248,4,6,1981,2,"DS","M","","137","Dipodomys","spectabilis","Rodent","Control"
4299,4,6,1981,2,"DS","","","140","Dipodomys","spectabilis","Rodent","Control"
4334,4,6,1981,2,"DS","M","","125","Dipodomys","spectabilis","Rodent","Control"
4447,5,4,1981,2,"DS","M","51","74","Dipodomys","spectabilis","Rodent","Control"
4449,5,4,1981,2,"DS","F","57","136","Dipodomys","spectabilis","Rodent","Control"
4514,6,4,1981,2,"DS","F","55","140","Dipodomys","spectabilis","Rodent","Control"
4517,6,4,1981,2,"DS","M","52","78","Dipodomys","spectabilis","Rodent","Control"
4648,7,8,1981,2,"DS","F","53","144","Dipodomys","spectabilis","Rodent","Control"
4858,10,1,1981,2,"DS","F","52","151","Dipodomys","spectabilis","Rodent","Control"
4948,10,26,1981,2,"DS","F","54","172","Dipodomys","spectabilis","Rodent","Control"
5013,11,23,1981,2,"DS","M","49","144","Dipodomys","spectabilis","Rodent","Control"
5027,11,23,1981,2,"DS","F","51","142","Dipodomys","spectabilis","Rodent","Control"
5164,1,1,1982,2,"DS","F","49","78","Dipodomys","spectabilis","Rodent","Control"
5173,1,1,1982,2,"DS","M","50","83","Dipodomys","spectabilis","Rodent","Control"
5270,1,25,1982,2,"DS","F","48","89","Dipodomys","spectabilis","Rodent","Control"
5282,1,25,1982,2,"DS","M","52","82","Dipodomys","spectabilis","Rodent","Control"
5467,2,24,1982,2,"DS","F","49","93","Dipodomys","spectabilis","Rodent","Control"
5471,2,24,1982,2,"DS","M","51","102","Dipodomys","spectabilis","Rodent","Control"
5472,2,24,1982,2,"DS","F","52","160","Dipodomys","spectabilis","Rodent","Control"
5474,2,24,1982,2,"DS","M","48","54","Dipodomys","spectabilis","Rodent","Control"
5514,3,29,1982,2,"DS","F","51","142","Dipodomys","spectabilis","Rodent","Control"
5523,3,29,1982,2,"DS","M","49","94","Dipodomys","spectabilis","Rodent","Control"
5532,3,29,1982,2,"DS","M","52","151","Dipodomys","spectabilis","Rodent","Control"
5767,4,29,1982,2,"DS","F","52","149","Dipodomys","spectabilis","Rodent","Control"
5775,4,29,1982,2,"DS","M","49","74","Dipodomys","spectabilis","Rodent","Control"
5777,4,29,1982,2,"DS","F","49","78","Dipodomys","spectabilis","Rodent","Control"
5921,5,22,1982,2,"DS","M","52","98","Dipodomys","spectabilis","Rodent","Control"
5934,5,22,1982,2,"DS","F","52","138","Dipodomys","spectabilis","Rodent","Control"
6176,7,25,1982,2,"DS","M","","84","Dipodomys","spectabilis","Rodent","Control"
6435,8,16,1982,2,"DS","M","52","94","Dipodomys","spectabilis","Rodent","Control"
6532,9,18,1982,2,"DS","M","51","110","Dipodomys","spectabilis","Rodent","Control"
6788,10,24,1982,2,"DS","F","50","150","Dipodomys","spectabilis","Rodent","Control"
6827,10,24,1982,2,"DS","","","129","Dipodomys","spectabilis","Rodent","Control"
6836,10,24,1982,2,"DS","M","51","133","Dipodomys","spectabilis","Rodent","Control"
6865,10,24,1982,2,"DS","F","49","127","Dipodomys","spectabilis","Rodent","Control"
6868,10,24,1982,2,"DS","M","52","130","Dipodomys","spectabilis","Rodent","Control"
6891,10,24,1982,2,"DS","M","52","146","Dipodomys","spectabilis","Rodent","Control"
6916,10,24,1982,2,"DS","F","49","115","Dipodomys","spectabilis","Rodent","Control"
7046,11,22,1982,2,"DS","M","52","136","Dipodomys","spectabilis","Rodent","Control"
7260,1,13,1983,2,"DS","M","51","148","Dipodomys","spectabilis","Rodent","Control"
7378,2,27,1983,2,"DS","M","52","141","Dipodomys","spectabilis","Rodent","Control"
7564,3,15,1983,2,"DS","M","50","91","Dipodomys","spectabilis","Rodent","Control"
7600,3,15,1983,2,"DS","M","52","144","Dipodomys","spectabilis","Rodent","Control"
7730,4,17,1983,2,"DS","M","50","91","Dipodomys","spectabilis","Rodent","Control"
7891,5,15,1983,2,"DS","M","54","139","Dipodomys","spectabilis","Rodent","Control"
8001,6,18,1983,2,"DS","M","53","136","Dipodomys","spectabilis","Rodent","Control"
8224,8,16,1983,2,"DS","M","52","152","Dipodomys","spectabilis","Rodent","Control"
8241,8,16,1983,2,"DS","M","50","130","Dipodomys","spectabilis","Rodent","Control"
8347,9,11,1983,2,"DS","M","53","145","Dipodomys","spectabilis","Rodent","Control"
8355,9,11,1983,2,"DS","F","53","149","Dipodomys","spectabilis","Rodent","Control"
8373,9,11,1983,2,"DS","M","50","128","Dipodomys","spectabilis","Rodent","Control"
8479,10,16,1983,2,"DS","F","53","144","Dipodomys","spectabilis","Rodent","Control"
8499,10,16,1983,2,"DS","M","52","151","Dipodomys","spectabilis","Rodent","Control"
8511,10,16,1983,2,"DS","M","51","126","Dipodomys","spectabilis","Rodent","Control"
8515,10,16,1983,2,"DS","F","48","137","Dipodomys","spectabilis","Rodent","Control"
8627,11,13,1983,2,"DS","F","52","132","Dipodomys","spectabilis","Rodent","Control"
8654,11,13,1983,2,"DS","M","52","124","Dipodomys","spectabilis","Rodent","Control"
8883,2,5,1984,2,"DS","F","52","120","Dipodomys","spectabilis","Rodent","Control"
9892,1,20,1985,2,"DS","F","48","106","Dipodomys","spectabilis","Rodent","Control"
10294,4,21,1985,2,"DS","M","49","139","Dipodomys","spectabilis","Rodent","Control"
10441,5,24,1985,2,"DS","F","47","111","Dipodomys","spectabilis","Rodent","Control"
10503,6,16,1985,2,"DS","F","50","84","Dipodomys","spectabilis","Rodent","Control"
10604,7,24,1985,2,"DS","F","48","106","Dipodomys","spectabilis","Rodent","Control"
11858,9,7,1986,2,"DS","M","52","128","Dipodomys","spectabilis","Rodent","Control"
11923,10,5,1986,2,"DS","M","53","134","Dipodomys","spectabilis","Rodent","Control"
12020,11,16,1986,2,"DS","M","52","133","Dipodomys","spectabilis","Rodent","Control"
12123,12,15,1986,2,"DS","M","51","143","Dipodomys","spectabilis","Rodent","Control"
12251,2,1,1987,2,"DS","M","51","136","Dipodomys","spectabilis","Rodent","Control"
12404,3,2,1987,2,"DS","M","50","131","Dipodomys","spectabilis","Rodent","Control"
12557,4,6,1987,2,"DS","M","53","137","Dipodomys","spectabilis","Rodent","Control"
12688,4,26,1987,2,"DS","M","52","134","Dipodomys","spectabilis","Rodent","Control"
12790,5,28,1987,2,"DS","M","49","139","Dipodomys","spectabilis","Rodent","Control"
12981,7,1,1987,2,"DS","M","52","130","Dipodomys","spectabilis","Rodent","Control"
13123,7,26,1987,2,"DS","M","","130","Dipodomys","spectabilis","Rodent","Control"
13420,9,27,1987,2,"DS","M","49","132","Dipodomys","spectabilis","Rodent","Control"
13587,10,25,1987,2,"DS","M","50","128","Dipodomys","spectabilis","Rodent","Control"
14409,4,19,1988,2,"DS","M","51","128","Dipodomys","spectabilis","Rodent","Control"
26304,7,9,1997,2,"DS","F","50","113","Dipodomys","spectabilis","Rodent","Control"
26571,7,29,1997,2,"DS","F","49","118","Dipodomys","spectabilis","Rodent","Control"
26792,9,27,1997,2,"DS","F","49","113","Dipodomys","spectabilis","Rodent","Control"
26980,10,25,1997,2,"DS","F","50","108","Dipodomys","spectabilis","Rodent","Control"
27163,11,22,1997,2,"DS","F","50","103","Dipodomys","spectabilis","Rodent","Control"
27306,12,28,1997,2,"DS","F","51","111","Dipodomys","spectabilis","Rodent","Control"
27426,1,31,1998,2,"DS","F","51","122","Dipodomys","spectabilis","Rodent","Control"
27553,3,1,1998,2,"DS","M","50","","Dipodomys","spectabilis","Rodent","Control"
28013,6,27,1998,2,"DS","F","51","106","Dipodomys","spectabilis","Rodent","Control"
28166,7,18,1998,2,"DS","F","51","113","Dipodomys","spectabilis","Rodent","Control"
28552,9,20,1998,2,"DS","F","51","120","Dipodomys","spectabilis","Rodent","Control"
28658,10,24,1998,2,"DS","M","51","120","Dipodomys","spectabilis","Rodent","Control"
28800,11,21,1998,2,"DS","F","51","112","Dipodomys","spectabilis","Rodent","Control"
28927,12,22,1998,2,"DS","F","53","119","Dipodomys","spectabilis","Rodent","Control"
29038,1,16,1999,2,"DS","F","51","136","Dipodomys","spectabilis","Rodent","Control"
29167,2,20,1999,2,"DS","F","50","140","Dipodomys","spectabilis","Rodent","Control"
29313,3,14,1999,2,"DS","F","52","153","Dipodomys","spectabilis","Rodent","Control"
29433,4,17,1999,2,"DS","M","48","87","Dipodomys","spectabilis","Rodent","Control"
29436,4,17,1999,2,"DS","F","51","131","Dipodomys","spectabilis","Rodent","Control"
29573,5,15,1999,2,"DS","M","50","96","Dipodomys","spectabilis","Rodent","Control"
29706,6,12,1999,2,"DS","M","49","102","Dipodomys","spectabilis","Rodent","Control"
18,7,16,1977,2,"PP","M","22","","Chaetodipus","penicillatus","Rodent","Control"
933,5,19,1978,2,"PP","F","20","13","Chaetodipus","penicillatus","Rodent","Control"
1294,9,4,1978,2,"PP","M","21","19","Chaetodipus","penicillatus","Rodent","Control"
1898,7,4,1979,2,"PP","M","20","10","Chaetodipus","penicillatus","Rodent","Control"
6148,7,25,1982,2,"PP","F","","19","Chaetodipus","penicillatus","Rodent","Control"
8405,9,11,1983,2,"PP","F","22","18","Chaetodipus","penicillatus","Rodent","Control"
13472,9,27,1987,2,"PP","M","21","16","Chaetodipus","penicillatus","Rodent","Control"
13475,9,27,1987,2,"PP","F","23","18","Chaetodipus","penicillatus","Rodent","Control"
13576,10,25,1987,2,"PP","F","24","19","Chaetodipus","penicillatus","Rodent","Control"
16400,7,30,1989,2,"PP","M","24","17","Chaetodipus","penicillatus","Rodent","Control"
16729,11,5,1989,2,"PP","M","22","15","Chaetodipus","penicillatus","Rodent","Control"
17870,9,25,1990,2,"PP","M","","18","Chaetodipus","penicillatus","Rodent","Control"
18646,4,21,1991,2,"PP","M","20","15","Chaetodipus","penicillatus","Rodent","Control"
18848,7,12,1991,2,"PP","F","23","15","Chaetodipus","penicillatus","Rodent","Control"
18920,8,7,1991,2,"PP","F","22","14","Chaetodipus","penicillatus","Rodent","Control"
19038,9,9,1991,2,"PP","F","23","15","Chaetodipus","penicillatus","Rodent","Control"
19102,10,10,1991,2,"PP","F","21","16","Chaetodipus","penicillatus","Rodent","Control"
19947,5,2,1992,2,"PP","F","22","16","Chaetodipus","penicillatus","Rodent","Control"
19950,5,2,1992,2,"PP","M","21","19","Chaetodipus","penicillatus","Rodent","Control"
19965,5,2,1992,2,"PP","","","","Chaetodipus","penicillatus","Rodent","Control"
20041,5,30,1992,2,"PP","F","22","20","Chaetodipus","penicillatus","Rodent","Control"
20243,8,29,1992,2,"PP","M","20","19","Chaetodipus","penicillatus","Rodent","Control"
21510,4,10,1994,2,"PP","M","22","18","Chaetodipus","penicillatus","Rodent","Control"
21723,8,17,1994,2,"PP","M","","","Chaetodipus","penicillatus","Rodent","Control"
21726,8,17,1994,2,"PP","F","21","15","Chaetodipus","penicillatus","Rodent","Control"
21764,9,6,1994,2,"PP","F","21","15","Chaetodipus","penicillatus","Rodent","Control"
21810,10,12,1994,2,"PP","F","21","14","Chaetodipus","penicillatus","Rodent","Control"
22381,6,27,1995,2,"PP","M","22","21","Chaetodipus","penicillatus","Rodent","Control"
22440,7,20,1995,2,"PP","F","19","15","Chaetodipus","penicillatus","Rodent","Control"
22441,7,20,1995,2,"PP","F","19","17","Chaetodipus","penicillatus","Rodent","Control"
22446,7,20,1995,2,"PP","M","21","19","Chaetodipus","penicillatus","Rodent","Control"
22449,7,20,1995,2,"PP","F","19","9","Chaetodipus","penicillatus","Rodent","Control"
22464,7,20,1995,2,"PP","F","20","15","Chaetodipus","penicillatus","Rodent","Control"
22542,8,26,1995,2,"PP","F","23","18","Chaetodipus","penicillatus","Rodent","Control"
22546,8,26,1995,2,"PP","F","21","14","Chaetodipus","penicillatus","Rodent","Control"
22557,8,26,1995,2,"PP","M","23","19","Chaetodipus","penicillatus","Rodent","Control"
22663,9,23,1995,2,"PP","F","19","11","Chaetodipus","penicillatus","Rodent","Control"
22669,9,23,1995,2,"PP","F","20","17","Chaetodipus","penicillatus","Rodent","Control"
22672,9,23,1995,2,"PP","F","18","13","Chaetodipus","penicillatus","Rodent","Control"
22673,9,23,1995,2,"PP","F","21","16","Chaetodipus","penicillatus","Rodent","Control"
22682,9,23,1995,2,"PP","F","21","16","Chaetodipus","penicillatus","Rodent","Control"
22691,9,23,1995,2,"PP","M","22","20","Chaetodipus","penicillatus","Rodent","Control"
22692,9,23,1995,2,"PP","F","21","14","Chaetodipus","penicillatus","Rodent","Control"
22696,9,23,1995,2,"PP","F","20","17","Chaetodipus","penicillatus","Rodent","Control"
22727,9,23,1995,2,"PP","F","21","16","Chaetodipus","penicillatus","Rodent","Control"
22831,10,28,1995,2,"PP","F","22","14","Chaetodipus","penicillatus","Rodent","Control"
22836,10,28,1995,2,"PP","F","21","16","Chaetodipus","penicillatus","Rodent","Control"
22851,10,28,1995,2,"PP","F","22","14","Chaetodipus","penicillatus","Rodent","Control"
22878,10,28,1995,2,"PP","F","19","13","Chaetodipus","penicillatus","Rodent","Control"
22886,10,28,1995,2,"PP","F","21","13","Chaetodipus","penicillatus","Rodent","Control"
22910,10,28,1995,2,"PP","F","24","17","Chaetodipus","penicillatus","Rodent","Control"
23028,12,2,1995,2,"PP","F","22","14","Chaetodipus","penicillatus","Rodent","Control"
23353,2,24,1996,2,"PP","F","22","17","Chaetodipus","penicillatus","Rodent","Control"
23501,3,23,1996,2,"PP","F","23","18","Chaetodipus","penicillatus","Rodent","Control"
23594,3,23,1996,2,"PP","M","","24","Chaetodipus","penicillatus","Rodent","Control"
23676,4,14,1996,2,"PP","F","23","20","Chaetodipus","penicillatus","Rodent","Control"
23892,5,23,1996,2,"PP","F","24","21","Chaetodipus","penicillatus","Rodent","Control"
23913,5,23,1996,2,"PP","F","21","13","Chaetodipus","penicillatus","Rodent","Control"
24039,6,13,1996,2,"PP","F","23","21","Chaetodipus","penicillatus","Rodent","Control"
24048,6,13,1996,2,"PP","F","22","17","Chaetodipus","penicillatus","Rodent","Control"
24172,7,20,1996,2,"PP","M","22","17","Chaetodipus","penicillatus","Rodent","Control"
24185,7,20,1996,2,"PP","F","22","17","Chaetodipus","penicillatus","Rodent","Control"
24217,7,20,1996,2,"PP","M","23","12","Chaetodipus","penicillatus","Rodent","Control"
24307,8,14,1996,2,"PP","F","22","19","Chaetodipus","penicillatus","Rodent","Control"
24318,8,14,1996,2,"PP","M","23","15","Chaetodipus","penicillatus","Rodent","Control"
24418,9,21,1996,2,"PP","F","20","20","Chaetodipus","penicillatus","Rodent","Control"
24435,9,21,1996,2,"PP","F","23","21","Chaetodipus","penicillatus","Rodent","Control"
25430,4,12,1997,2,"PP","F","23","22","Chaetodipus","penicillatus","Rodent","Control"
25453,4,12,1997,2,"PP","F","23","21","Chaetodipus","penicillatus","Rodent","Control"
25474,4,12,1997,2,"PP","M","23","22","Chaetodipus","penicillatus","Rodent","Control"
25477,4,12,1997,2,"PP","M","22","22","Chaetodipus","penicillatus","Rodent","Control"
25480,4,12,1997,2,"PP","F","21","22","Chaetodipus","penicillatus","Rodent","Control"
25522,4,12,1997,2,"PP","M","22","20","Chaetodipus","penicillatus","Rodent","Control"
25529,4,12,1997,2,"PP","M","23","25","Chaetodipus","penicillatus","Rodent","Control"
25695,5,10,1997,2,"PP","M","22","20","Chaetodipus","penicillatus","Rodent","Control"
25727,5,10,1997,2,"PP","F","21","22","Chaetodipus","penicillatus","Rodent","Control"
25753,5,10,1997,2,"PP","M","21","18","Chaetodipus","penicillatus","Rodent","Control"
25779,5,10,1997,2,"PP","F","21","18","Chaetodipus","penicillatus","Rodent","Control"
